0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,trip_score
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4242101555273972,-0.851321176908185,-0.5121065240766497,-0.47775524064210545,0.4534988128876431,-0.08038655570745466,1.1249465123461484,75.01164917166712
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.32930936634399427,-0.11634738056202741,0.23751565806460195,-0.0240465136459,0.13392439324179958,0.48782373169845306,0.8574503677679883,69.99103575201045
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0735916053765514,-1.174767821147528,0.08803491818346418,-0.510185107683588,0.3063431850745382,1.55321802058453,-1.2825187888572953,72.82894308776122
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3863257736717539,-0.7669729299694531,0.26736898963572375,-0.35345158472560395,0.7784787119496221,-0.22243912755893158,0.3759573075272991,74.95260087893017
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.27780663197011174,-0.016446369910210097,0.3585441913073955,-0.22374180564807353,-1.6272881640342503,-0.15141284163319313,-1.496515704519824,70.34553299638448
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5014864757530799,-0.7995296207411288,-0.4335739808384928,-1.0207219768978693,1.0219200336273684,-1.642964846073701,0.6434534521054598,78.33390262179213
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.21575869604639436,-0.6433728777825807,-0.18607999671950723,-1.2909442022236286,0.2509084457532991,0.13269230206976074,-0.4265311262071818,80.70468680591165
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.26755643612167324,-0.6476232625054721,0.1779650290076084,-0.9057761465858042,1.084137351652158,1.1980865909558378,-1.2825187888572953,78.64685756597522
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.13609088025737193,0.32212083182729906,0.09437858887328208,-0.24502730581290472,-0.224704642737325,-1.642964846073701,1.2319449701774128,67.9921300252744
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9058913527679266,-0.9425604907009841,-0.8848107446671333,-0.8929472103324663,0.42083888851405976,0.06166601614402228,0.3759573075272991,76.59797787827287
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9046640932586665,-0.5629538758895553,-0.8039005192872869,-1.2956879256578633,-0.22121861556119324,-0.577570557187624,-0.5335295840384461,80.14399608692408
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.035424594397424125,-0.7228020521225358,0.2005456649448218,-0.8584504041991882,0.8956516249481152,1.056034019104361,-1.6570133912667202,78.01337861605532
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8487250203703774,-0.6204562791464397,-0.9545299270778188,-1.1422814446126766,1.0542009010033893,0.5588500176241915,0.10846116294913902,79.73135857030377
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7942101761894523,-1.037362091126323,-0.7432563464401216,-0.663661200703375,0.10383330206077339,-1.1457808445935316,1.4459418858399413,74.66323130206328
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3041822265237944,0.11049805628209239,-0.36628039991723466,-0.2647546789609611,0.19255466906304294,1.2691128768815763,0.322458078611667,69.6422710929815
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3907278589415587,-0.6010955912462288,-0.3729460241848452,-1.0588367127679856,-1.7506945204471944,1.6242443065102685,1.6064395725868377,79.13764705413519
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.041832571637600006,-0.9171929059870412,-0.07397573778069635,-0.8908148993056106,-0.0688386490795569,0.9850077331786223,-1.2825187888572953,76.7713948692186
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10194090163397869,-0.039070934226309306,-0.03637631337131805,0.024225534925732456,-0.6296994965104414,0.2747448739212377,0.2154596207804033,69.16574825532827
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18090432337463455,-0.5635781528461185,0.3153839120380473,-0.6961921023011345,0.7496934777683298,1.1980865909558378,1.0179480545148842,76.89739415081264
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.30620631168694595,-0.6231519481518494,-0.3404236409863806,-0.5685187203804414,-1.0009448864286812,0.06166601614402228,0.054961934033506875,76.63941564547817
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02917125472276862,-0.10139609543248838,0.18226589640081142,-0.3082751467383174,-0.6429976638538495,0.7009025894756685,-1.4430164756041919,71.42342449759647
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.09375547269159178,-0.48558347268160656,-0.009295635093037227,-0.971227778833499,1.1897842834019459,-0.00936026978171619,0.26895884969603545,77.82021470775018
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.21554064312604101,-0.14175964601789423,-0.1767808902426642,-0.49900820634451043,-0.49648536608106614,-0.08038655570745466,0.3759573075272991,72.75212962788737
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6366951174202248,0.47346557846075893,-0.7088115790042625,-0.08203645227812614,0.12873219493844448,-0.8616757008905778,0.7504519099367241,66.00459833393037
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8197870691216322,-1.1275906345110387,-0.9500783398582342,-0.9326754913065752,-1.2892543976523094,-1.2878334164450085,0.8574503677679883,75.46418747244135
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2867277211257909,0.01601981745873879,-0.08669111149723199,0.016933762328223533,0.7801934788193731,0.771928875401407,0.9109495966836205,68.80356998231511
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11795605957991577,-0.3131865007183608,0.3187664487811392,-0.4964784919369658,1.1476283463211587,1.4111654487330532,0.5364549942741955,73.98845794193858
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.49248925885713923,-0.7505639502602304,-0.47507137158001556,-1.1335865511466428,2.4035070908470657,-0.36449169941040854,-1.015022644279135,79.30304227759825
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2262080935864174,-0.6279566059514833,-0.22287654569548532,-0.9704017212268776,-1.603137818924715,-1.7139911319994394,-0.3730318972915496,78.8539220087645
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.45969943147750075,0.354791939294408,0.49113913368099965,0.37656101508692286,-0.8746385788029303,-1.21680713051927,0.9109495966836205,64.38292675180209
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.21262535166758076,-0.24698498936446028,-0.12228277443714683,-0.4246276459271833,0.05348290963943542,1.4821917346587916,1.5529403436712055,73.11605775344137
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15566141820993407,-0.9510452981736252,0.06143427667729116,-0.7425275325245648,0.05519208707814535,-0.6485968431133624,-1.496515704519824,75.7203584543533
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5021825059994438,-0.8097581521369566,-1.3659768801578696,-1.1326872038067421,0.1776989233768744,-0.7906494149648393,0.10846116294913902,78.86651993085866
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0514158832800342,0.7588473872079653,-1.183416739964699,0.4438197608071029,0.1748812814645921,-0.9327019868163162,-0.6940272707853424,61.071793966165615
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6324013198723156,-0.3472281714284086,-0.5881337923244518,-0.8209832760118349,0.17798883195017554,-0.15141284163319313,-0.9615234153635028,75.9965275948023
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7767285671424345,-1.0698936888586832,-0.8585780281067975,-1.2372925613195624,-0.05624311592737391,-0.7196231290391009,0.0014627051178747357,77.53689775983703
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1149820539886952,0.1110037711224144,-1.2648510871911458,-0.6239312377270801,1.3115757168798783,0.20371858799549922,0.322458078611667,71.58645080790616
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.7824237009747017,0.7690546153123958,-1.8078574015006232,-0.09571800778617229,1.0421566294300955,0.62987630354993,-1.7105126201823522,63.92335550680116
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.443765028186754,-1.3763574132759548,-1.3944336572287894,-0.4169012451626579,0.34286995435768586,-1.642964846073701,0.9644488255992526,70.85305647284403
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.7916530763839265,0.5540614639307798,-1.7598869540715945,-0.18414420156530006,-1.3323166645349371,0.48782373169845306,1.0714472834305164,65.97063723391011
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2083879677626523,0.20511186367578918,-1.354509983124286,0.24602385889792863,-1.4726459947607562,-0.15141284163319313,1.6064395725868377,66.1823184537576
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4608022387618668,-0.5273283285548611,-0.5288195394835159,-0.8216278939401289,-1.4489814675339372,-0.22243912755893158,-1.1220211021103994,77.31331663885749
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5166395163296524,0.7875309876446085,-1.4328756658625286,-0.06316589986061252,0.7021937606676124,-0.00936026978171619,0.322458078611667,63.61209063120236
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.06203536184076758,-0.6779711327721653,0.11313216599195065,-0.7996069023320557,-0.4814381733392699,-0.22243912755893158,-0.26603343946028596,78.02116940695684
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.7047745178439855,-1.0780873895039274,-1.7530542638073305,-1.2861192080159949,0.20673224816331826,-0.22243912755893158,-0.5870288129540782,77.7419432641556
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3270696705937184,-1.02279566844692,-1.3125794944958051,-1.227261188007367,1.3798603985610045,1.695270592436007,0.2154596207804033,77.82593565205507
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6986267087476333,-0.5670564010090143,-0.7051130428140655,-0.9130076550219923,0.7384069101927856,1.1980865909558378,0.9644488255992526,78.09858027701748
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05251190665827562,-0.6459197111178991,0.18142855920134285,-0.9729776363357469,0.65988016722385,-1.358859702370747,-1.7105126201823522,78.99887882207132
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.46776186650684143,1.3526950861501408,-0.45210955576375733,1.3063237961964504,-0.8526602031944439,-0.7196231290391009,1.6064395725868377,52.06396072386485
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3658647234973975,-0.7197409224708703,-1.3829981411503165,-1.4195191249357677,-0.9743071148691146,1.2691128768815763,1.0714472834305164,81.07845875631766
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.4023609850367718,0.6007921509641879,-1.4464049149664129,0.1272419460960483,0.22944373105905372,0.8429551613271454,0.8574503677679883,63.94118337193623
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1783228247465014,0.18690604508848982,-1.2124693302036726,-0.6631757279393308,-0.4720750665106138,0.5588500176241915,0.8574503677679883,71.24579888141378
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0028257816443693,0.7592555182831672,-1.106418541517428,0.5342240219813176,-0.5124623537159462,-1.21680713051927,-0.4265311262071818,60.57854224036028
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.6376917483173539,-0.22527386680410433,-1.3921522889778999,-0.9005237222606239,-0.15375536196955847,1.3401391628073147,0.8574503677679883,75.53859444085258
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.9370307562974014,-0.09014449225586627,-1.8964709449668202,-1.0873714564063761,0.532343640167758,1.3401391628073147,-0.4265311262071818,75.56653170103993
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.096965186910049,-0.008928086634333992,-1.1316890215029605,-0.6730108252190729,0.9363352198995268,-1.4298859882964856,1.338943428008677,72.72716163991262
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.01330266715441,-0.6317626109034028,-0.9620505521956263,-1.1837979171719146,-0.4566007573713295,0.9850077331786223,-1.1220211021103994,80.0389544670762
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8266145433622172,0.9699235469973562,-0.7721205917992539,0.7748304474317134,-3.3987219453105304,-1.500912274222224,-0.7475264997009746,57.7375035589511
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0244795745732878,-0.46755826918850657,-1.0538103212290446,-0.8696411472692426,0.35641305760956693,-1.358859702370747,0.16196039186477115,77.13785536992225
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.7398985490098362,-0.9328658239224535,-1.7315223786367737,-0.7688612159170372,1.9230333031127205,1.4111654487330532,-0.6405280418697104,75.99573491206215
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4244380405525403,-0.7656180738981281,-1.4234793432807495,-1.2434406462159429,0.2230354189414016,0.48782373169845306,-0.26603343946028596,79.78902231293485
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.165598020777844,0.7075882367393339,-1.2189672776173157,0.010329421101906558,-0.0044443353948963584,0.34577115984697615,-0.0520365237977574,63.79645847793745
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6388897683894132,-0.4421446819550196,-0.5656256406890545,-0.99921454167086,-0.4303088457410138,1.55321802058453,1.2319449701774128,77.65523469885956
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0951871794028847,-0.4810280121251566,-1.2234745383953325,-1.1239799100358947,0.6967189255201748,0.7009025894756685,0.054961934033506875,78.6153935299461
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8822171736695578,0.33357551696074583,-1.011226049247271,-0.20954241934614998,-0.6222986888593277,1.056034019104361,-0.48003035512281395,67.71616251335155
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1949490830337732,-0.17134091779625826,-1.3196799335030769,-0.9026553186141859,0.33332109404770704,-0.6485968431133624,-0.9080241864478708,75.1568744872034
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1154685050366717,0.1369915653927234,-1.128304720311547,-0.36980384129474336,-0.04960438863138269,-0.8616757008905778,-0.3195326683759181,70.01877709091124
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1710433184723001,-0.9606126995328577,-1.1269145335082653,-0.9305601608139653,-1.2965150723897638,1.1980865909558378,0.054961934033506875,76.67032145873708
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.216881073421751,-1.3065820826698922,-1.2845902389266637,-0.32031517492968914,0.11219874091360645,0.34577115984697615,0.8039511388523563,70.83805879516692
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6867285854739912,1.1308524527890254,-0.6388141235936671,0.5323943045997627,0.33816544620335987,-0.435517985336147,-1.3360180177729275,57.878774360558005
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.36378916836382597,-0.7470616505358071,-0.3719491629864446,-0.6078440372351736,0.764898501121101,-0.577570557187624,-1.015022644279135,76.47740199206311
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9581900600063479,0.6811742875387142,-0.7326331489657787,0.34521604582272886,1.7587938408963202,-0.435517985336147,-0.4265311262071818,62.17292990751034
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.6659192340518638,-0.20035065156003642,-1.7633623171757966,-1.2086746297740618,0.5005746783835071,0.20371858799549922,-0.5335295840384461,77.02800173342338
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8484684355989043,0.5748343256994316,-0.8597306127389451,-0.14965425260556195,1.535713184523975,0.06166601614402228,-0.4265311262071818,65.63211712369409
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.4078572635247075,0.17893176372795458,-1.250602986436603,-0.6388972320790042,0.6913442886030043,0.8429551613271454,1.0179480545148842,71.1722816068634
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9396823081011727,1.1272899463113406,-0.814329460364237,0.7372320600775207,0.29105927709683344,0.06166601614402228,-0.6405280418697104,56.79388688736243
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2582731459218461,0.6068500107855124,-1.4111864096488855,0.24370381056900733,1.030429246765229,-0.15141284163319313,0.0014627051178747357,63.26541951326989
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7049567708482337,-1.0903072159952818,-0.8969246914430397,-0.6315998036770062,-1.3586309421510014,-1.1457808445935316,0.42945653644293125,74.10328093687518
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.9700791491257967,0.5577026242525246,-1.9962848356042513,-0.26869361077991316,-2.417893672583535,-0.9327019868163162,-0.9615234153635028,66.4026097382193
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0093597937826118,-0.7915268931290121,-1.2633874004729178,-0.947399816516476,-0.7610991166481823,-1.7139911319994394,0.7504519099367241,77.99462175947725
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4363938222866863,-0.5493923166908425,-1.3189373328731662,-1.3549760756511537,1.3572972437570177,-1.7139911319994394,0.16196039186477115,80.36663335568386
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0888038096336428,0.296717703168856,-0.9523560106094475,-0.47751009747777384,0.10657207462422985,1.55321802058453,-0.21253421054465382,69.43815847086282
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.7851926560993885,0.6411084780201614,-1.7776039750135766,-0.33787428071062914,0.4204797828500241,0.62987630354993,1.0714472834305164,66.16958990257541
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.565117428889378,0.798482190924253,-1.5617109472471216,0.008904531103206,-0.9102425388207532,0.48782373169845306,-0.9080241864478708,63.14138571895762
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9754888355835744,-0.4252942873324621,-1.0756457302553672,-0.8501728827856503,0.9519083766650024,1.6242443065102685,1.285444199093045,76.72408648115291
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2254425229659944,0.5528569230154116,-1.1394657332962446,-0.3288221411874691,0.34671114259106606,-0.00936026978171619,0.16196039186477115,66.76403054717065
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3121432523742533,-0.20989492939933857,-1.2936370795354826,-0.7620853639673916,-0.5731676418384688,1.056034019104361,0.3759573075272991,74.67567937367386
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5739904319955891,0.5285856849055341,-0.652741375433584,0.0002884922868434851,-1.1007706857093154,1.4111654487330532,1.285444199093045,65.15620134518204
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.793574676204699,0.3918564361007971,-1.774978285187334,-0.43010338049639774,0.7968277811253921,-1.7139911319994394,1.0714472834305164,68.48731171932438
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2059159943239988,-1.0400500854912493,-1.3114722606369755,-1.05973192983072,1.4725217128147852,-0.6485968431133624,0.322458078611667,76.7915803217497
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.249443135143386,-0.6022590192400346,-2.197248799637399,-1.3045922892504382,0.15406488639606258,0.9850077331786223,0.8574503677679883,80.47889948774116
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7667583402899555,-1.5771638166865107,-0.9486265440688776,-0.10541862757133323,0.34196415196799484,-1.4298859882964856,-0.26603343946028596,67.69955688653397
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7905339641074599,-0.9209164541948724,-0.765632169903296,-1.0473655063221596,-1.029030069510684,-0.22243912755893158,0.16196039186477115,77.59323970334837
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.080668714997963,-0.7695923352100442,-1.2033808398056944,-1.0895490440897326,1.5509979856800407,0.2747448739212377,-1.5500149334354558,78.92546510565813
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3725419576091815,-0.16401480988256145,-1.328782957969305,-1.000245093937627,1.7150219758621799,-1.5719385601479625,-1.4430164756041919,75.63269612219781
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5951458138135404,0.1278484012510276,-1.7916044520233403,-0.661950220725686,0.04949700419607652,-0.9327019868163162,1.1249465123461484,71.66980204547967
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3878995431655121,-0.10985531473652216,-1.3828801710354282,-0.724960187286628,-0.05222695017804974,0.06166601614402228,-1.5500149334354558,73.744853623089
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.7448535141267187,-0.2943167055296379,-1.6224602724227912,-0.9949757405843397,1.3289913315818727,-0.6485968431133624,-1.1755203310260314,76.55428312063265
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3547692628888657,0.2758126019577886,-1.3722861952542607,-0.23184879707962427,-0.9491597608686733,0.8429551613271454,1.0179480545148842,68.2583413733482
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.4118976785645605,0.07912213664379183,-1.3208477546509683,-0.3979301079198644,-0.1067281928152835,-0.22243912755893158,-1.7640118490979844,70.59329476572444
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3838874782732258,-0.5050267539726654,-1.5657452358257378,-0.9686784974694004,0.036724218374590195,0.2747448739212377,-0.8010257286166068,77.94817029313532
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3109004449038215,-2.051113270818955,-1.3260297377819517,-0.02708488640063743,-0.6811904968672677,-0.7906494149648393,0.26895884969603545,63.81869457327453
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3797730709345464,-0.7198766058916366,-1.4516884648781974,-1.2854736128014423,1.1744723229133591,0.20371858799549922,0.322458078611667,80.35052078950184
