trip_id,timestamp,speed,acceleration,rpm,fuel_rate,engine_temp,vehicle_type,road_type,weather,driver_id,driver_style,trip_score,driver_age,driver_gender,driver_safety_score
29,2025-01-21 08:47:00,76.92571449222143,-0.0384993376142264,3754.80036441254,9.676956973232825,88.4198601503467,sedan,highway,snowy,driver_6,aggressive,65.45358936546322,26,F,0.92
29,2025-01-21 08:47:10,56.42082219445843,1.5870424240678338,3191.416094515843,12.254844269454455,74.19989809028355,sedan,highway,snowy,driver_6,aggressive,52.55509934075192,66,F,0.69
29,2025-01-21 08:47:20,74.75912399678249,2.924845495123521,3863.929026434152,15.388133224311208,82.00215996928141,sedan,highway,snowy,driver_6,aggressive,39.599506075759976,26,F,0.69
29,2025-01-21 08:47:30,68.18780174034356,0.5409955397770905,3465.0481989293644,11.521794448522687,77.35487674680611,sedan,highway,snowy,driver_6,aggressive,59.251433404069175,54,M,0.38
29,2025-01-21 08:47:40,65.01903013372268,-0.1127640783210544,3411.4929110504518,9.23084814949758,81.4976020970808,sedan,highway,snowy,driver_6,aggressive,65.97448330939957,21,M,0.95
29,2025-01-21 08:47:50,60.45941207254243,0.8214177304857746,3335.195082052116,10.73107721081285,81.07432354731932,sedan,highway,snowy,driver_6,aggressive,59.43075692594542,30,F,0.8
29,2025-01-21 08:48:00,57.43350437129482,2.9961523197549256,3233.551439237041,14.921492641245996,85.04381253566568,sedan,highway,snowy,driver_6,aggressive,40.17625311873338,41,M,0.87
29,2025-01-21 08:48:10,71.73955029745115,0.9679811955129292,3668.613246619232,10.386869078113111,72.05505198761112,sedan,highway,snowy,driver_6,aggressive,59.38635586620913,25,M,0.57
29,2025-01-21 08:48:20,54.56706568807173,0.4384013236231311,3174.491099210833,9.606215142158582,78.92652726306581,sedan,highway,snowy,driver_6,aggressive,63.59556309756718,22,F,0.63
29,2025-01-21 08:48:30,45.01351643245315,0.9554551357552116,2842.257677433303,10.193177927536958,81.2095749216075,sedan,highway,snowy,driver_6,aggressive,59.83636846615002,42,M,0.64
29,2025-01-21 08:48:40,48.40627821111914,1.2248167366914748,2911.5648547189576,11.22891307685024,90.07056861679872,sedan,highway,snowy,driver_6,aggressive,56.41809016284215,68,M,0.43
29,2025-01-21 08:48:50,64.01985787790375,0.1829045413597677,3467.54719421207,9.877300759551089,93.71556436231872,sedan,highway,snowy,driver_6,aggressive,64.33087577409898,22,F,0.75
29,2025-01-21 08:49:00,63.413849853301045,1.2522314799192982,3476.723457449958,10.70011648924146,79.9832118998001,sedan,highway,snowy,driver_6,aggressive,57.3386096219206,30,F,0.89
29,2025-01-21 08:49:10,75.85493095406876,3.8906429903991375,3757.254763937239,17.069430952283017,91.09371678765424,sedan,highway,snowy,driver_6,aggressive,31.40792314343828,54,F,0.41
29,2025-01-21 08:49:20,67.39014382309207,0.1519330731145824,3537.2136405341976,9.945276664327828,75.50190671227105,sedan,highway,snowy,driver_6,aggressive,64.34978130577143,36,F,0.36
29,2025-01-21 08:49:30,62.33983508673828,-0.6529345623729599,3353.1141292636325,10.65602170367448,87.11129254288163,sedan,highway,snowy,driver_6,aggressive,60.42328378078625,68,M,0.78
29,2025-01-21 08:49:40,65.21781616571138,0.8870295240509319,3459.6941651638526,11.658032355326403,81.55419198769395,sedan,highway,snowy,driver_6,aggressive,57.248787669092536,59,F,0.48
29,2025-01-21 08:49:50,63.49588811020183,2.04784905688975,3337.960111965032,14.036884461673644,81.82355886604243,sedan,highway,snowy,driver_6,aggressive,46.68698579220396,42,F,0.71
29,2025-01-21 08:50:00,62.99847228251121,2.006624631596515,3437.6623941848825,12.974785142449663,72.62524660144831,sedan,highway,snowy,driver_6,aggressive,49.0173065571181,32,M,0.75
29,2025-01-21 08:50:10,52.70656685627015,1.5670218329032266,3161.700811847587,12.364013735339784,86.66719583016483,sedan,highway,snowy,driver_6,aggressive,52.436863364804296,44,M,0.51
29,2025-01-21 08:50:20,59.69545856788691,1.2578616172949597,3340.6529325444817,11.690412890502808,82.8365281264613,sedan,highway,snowy,driver_6,aggressive,55.329866132519584,67,F,0.83
29,2025-01-21 08:50:30,74.37668725559956,0.39403701605249,3747.634163745095,10.039190692155604,79.0620058936158,sedan,highway,snowy,driver_6,aggressive,62.95143353542635,60,F,0.66
29,2025-01-21 08:50:40,71.03211160732067,0.6745787286271689,3555.4171201287704,11.46214865773704,83.30592737408003,sedan,highway,snowy,driver_6,aggressive,58.70280904139008,58,F,0.86
29,2025-01-21 08:50:50,51.73721072675528,0.0755914317700019,3012.3575711819667,9.261631727379266,79.71957136860662,sedan,highway,snowy,driver_6,aggressive,66.09877938639146,30,F,0.8
29,2025-01-21 08:51:00,73.61573772311586,0.3801289293754479,3672.5972015892544,9.95825724180177,79.46436391414662,sedan,highway,snowy,driver_6,aggressive,63.182840869519225,55,F,0.86
29,2025-01-21 08:51:10,57.70713296825054,-0.5428221490372125,3236.5357598690807,10.605180252234987,84.6840283856653,sedan,highway,snowy,driver_6,aggressive,61.07552875034396,69,Other,0.31
29,2025-01-21 08:51:20,72.70374705095473,1.7203574983935084,3619.665166205048,13.150838448302393,82.98396888665407,sedan,highway,snowy,driver_6,aggressive,50.09653561142767,52,F,0.46
29,2025-01-21 08:51:30,77.54340766671203,1.6862885417318136,3774.702335433099,13.08653865372518,82.14675356830635,sedan,highway,snowy,driver_6,aggressive,50.39547998389057,27,M,0.36
29,2025-01-21 08:51:40,70.83810797817588,0.8547713541610804,3659.500254645425,10.688512693658392,88.03702274911714,sedan,highway,snowy,driver_6,aggressive,59.34911784187781,41,F,0.59
29,2025-01-21 08:51:50,56.88128187807523,-0.9185894235593032,3291.361391461035,10.974469506189171,83.75545271501817,sedan,highway,snowy,driver_6,aggressive,58.45811386982514,40,M,0.88
29,2025-01-21 08:52:00,57.882517542573886,0.847622502728823,3123.5062133820074,10.687507051806772,86.56274597170113,sedan,highway,snowy,driver_6,aggressive,59.38687338274234,46,F,0.6
29,2025-01-21 08:52:10,70.95194734353484,1.6235995270520134,3644.996762878098,12.73346887112696,75.90737597174967,sedan,highway,snowy,driver_6,aggressive,51.415064622486014,24,F,0.85
29,2025-01-21 08:52:20,73.85288193508694,1.5265477791536803,3657.028074662546,13.372271518526162,74.81279151795837,sedan,highway,snowy,driver_6,aggressive,50.62271806717928,66,F,0.51
29,2025-01-21 08:52:30,80.95592229478045,-1.7564627970907112,3953.022409401512,13.62001892044888,79.12270782479119,sedan,highway,snowy,driver_6,aggressive,48.97764817364869,42,F,0.52
29,2025-01-21 08:52:40,73.07389630902412,1.7070588584012034,3606.27139146928,13.156461138827268,79.99464433231293,sedan,highway,snowy,driver_6,aggressive,50.15178343033945,35,M,0.88
29,2025-01-21 08:52:50,50.35215252261173,0.9446064745176644,3011.0290790936865,10.769782380990115,87.46304973732018,sedan,highway,snowy,driver_6,aggressive,58.73740286543145,60,M,0.58
29,2025-01-21 08:53:00,70.6534262054872,0.2785592501697944,3622.758142239217,9.4237253332985,81.99116392346136,sedan,highway,snowy,driver_6,aggressive,64.75975308255403,41,M,0.81
29,2025-01-21 08:53:10,70.4170669863851,1.032426604187004,3614.025443146984,10.978850458206638,84.31802753443144,sedan,highway,snowy,driver_6,aggressive,57.88016606265171,35,F,0.45
29,2025-01-21 08:53:20,65.51498001158052,0.8290899465252567,3454.8376852666383,10.9380661408007,76.1388248932923,sedan,highway,snowy,driver_6,aggressive,58.978417985772325,42,F,0.92
29,2025-01-21 08:53:30,51.93682501525058,2.138698946694648,3066.4569056659743,13.016880119735571,81.61010239827607,sedan,highway,snowy,driver_6,aggressive,48.27274502705561,48,F,0.67
29,2025-01-21 08:53:40,52.72285018388905,-0.6758401645518477,3101.4710821375197,9.623847904560993,78.22539323150383,sedan,highway,snowy,driver_6,aggressive,62.37310336811878,34,M,0.79
29,2025-01-21 08:53:50,75.24846291056024,-0.8454238848045357,3852.284090745504,11.43097157913947,76.47007417250545,sedan,highway,snowy,driver_6,aggressive,57.91093741769838,47,F,0.36
29,2025-01-21 08:54:00,69.96230303642382,1.0552304364811114,3608.48753744459,11.27952162009203,74.91254468555961,sedan,highway,snowy,driver_6,aggressive,57.16480457741038,61,F,0.62
29,2025-01-21 08:54:10,62.242248097844445,-0.0109969600760071,3384.9877713090505,9.560636553070042,85.63962492758414,sedan,highway,snowy,driver_6,aggressive,65.82374209347988,60,M,0.89
29,2025-01-21 08:54:20,61.88367655029648,1.499414607939069,3372.9012322996937,11.853283337917734,74.85966093767945,sedan,highway,snowy,driver_6,aggressive,53.79636028446919,48,F,0.87
29,2025-01-21 08:54:30,65.57657520947683,-0.70686256219305,3339.6157055018757,10.02435267318081,75.61433030776288,sedan,highway,snowy,driver_6,aggressive,61.41698184267312,46,F,0.33
29,2025-01-21 08:54:40,68.73829805995713,1.688108024404269,3598.6174315552016,13.256942433496592,79.19667575812639,sedan,highway,snowy,driver_6,aggressive,50.04557501098547,69,F,0.5
29,2025-01-21 08:54:50,52.96672957240168,0.7920876899338858,3027.379167630539,10.41603525495284,81.39905927151177,sedan,highway,snowy,driver_6,aggressive,60.20749104042488,22,M,0.59
29,2025-01-21 08:55:00,68.66974952216175,1.2789230971674437,3551.126084271201,12.092226224128453,78.01129857877234,sedan,highway,snowy,driver_6,aggressive,54.42093206590587,45,F,0.41
29,2025-01-21 08:55:10,51.7553150353036,2.338249630762076,3096.497450516821,12.953994575566504,76.2498091117844,sedan,highway,snowy,driver_6,aggressive,47.40076269505661,23,M,0.77
29,2025-01-21 08:55:20,61.974961636646135,-0.4896096123510027,3316.791866773734,9.967268177441763,75.97931155919656,sedan,highway,snowy,driver_6,aggressive,62.61741558336146,28,Other,0.42
29,2025-01-21 08:55:30,67.13085346985667,2.797016516497954,3541.141739333987,15.379907426027527,82.71492601195553,sedan,highway,snowy,driver_6,aggressive,40.255102565455175,64,M,0.53
29,2025-01-21 08:55:40,55.77424425663621,0.7559044378414586,3152.214126141145,9.69553857418114,79.42605589182725,sedan,highway,snowy,driver_6,aggressive,61.82940066243043,53,M,0.73
29,2025-01-21 08:55:50,48.11035210901533,0.7998654457718624,2953.6513813600304,9.665538716523049,81.45290173937269,sedan,highway,snowy,driver_6,aggressive,61.6695953380946,62,F,0.61
29,2025-01-21 08:56:00,61.72304903698174,2.589446936104708,3309.981766415763,14.113503285502496,82.30163909190742,sedan,highway,snowy,driver_6,aggressive,43.82575874847147,55,M,0.78
29,2025-01-21 08:56:10,51.90376868021817,0.0179075931997844,3061.3574724828786,8.819812823620525,82.21837863444058,sedan,highway,snowy,driver_6,aggressive,67.27083638676002,26,F,0.92
29,2025-01-21 08:56:20,65.56525023845333,1.1936553166314927,3500.1956616398184,10.545911811903538,87.72166743485617,sedan,highway,snowy,driver_6,aggressive,57.939899793035465,59,F,0.38
29,2025-01-21 08:56:30,46.774962855562215,-0.079161816904492,2936.8795302213584,6.999438331187287,79.85937838029083,sedan,highway,snowy,driver_6,aggressive,70.60531425310296,43,F,0.76
29,2025-01-21 08:56:40,66.10611147116903,1.9945181160284768,3468.141579787319,12.98626774116909,78.03662673236958,sedan,highway,snowy,driver_6,aggressive,49.05487393751943,45,Other,0.45
29,2025-01-21 08:56:50,57.29753337200024,0.110747837529082,3225.5067698236444,9.332165597453413,81.07007194850418,sedan,highway,snowy,driver_6,aggressive,65.78192961744776,63,M,0.57
29,2025-01-21 08:57:00,61.8343620385018,1.8782139981549948,3312.315378634336,12.73245811949006,79.88661237256329,sedan,highway,snowy,driver_6,aggressive,50.14401377024491,39,F,0.32
29,2025-01-21 08:57:10,65.23918527229085,1.9120236709883056,3466.4836559478126,13.12817712169026,84.24728127552166,sedan,highway,snowy,driver_6,aggressive,49.18352740167795,25,M,0.39
29,2025-01-21 08:57:20,53.365747102712255,1.0284689404384104,3068.814713221312,10.111944946061453,79.07097194950111,sedan,highway,snowy,driver_6,aggressive,59.63376540568504,31,M,0.51
29,2025-01-21 08:57:30,69.91176643376487,0.0913477180845415,3573.4181739625487,9.101454082144045,79.53189340464694,sedan,highway,snowy,driver_6,aggressive,66.34035324528921,32,F,0.52
29,2025-01-21 08:57:40,71.05460318408544,1.017414248998231,3588.0625658059053,12.331402880402493,82.80855513959222,sedan,highway,snowy,driver_6,aggressive,55.25012299420386,30,M,0.88
29,2025-01-21 08:57:50,73.221005114194,1.3651606324751693,3652.977525441959,12.145666312315258,86.73240297778015,sedan,highway,snowy,driver_6,aggressive,53.88286421299364,28,F,0.78
29,2025-01-21 08:58:00,74.79226986851108,-0.1470655997190768,3722.220906031071,9.685228958181275,81.42419847677725,sedan,highway,snowy,driver_6,aggressive,64.89421408504207,44,F,0.93
29,2025-01-21 08:58:10,69.86844695184124,1.4516624732841938,3621.796467551995,12.21675920737,82.06057150365301,sedan,highway,snowy,driver_6,aggressive,53.30816921883903,48,F,0.69
29,2025-01-21 08:58:20,75.56564294808025,-1.0771596593008277,3690.016542363884,12.5467653212779,76.81487195063569,sedan,highway,snowy,driver_6,aggressive,54.52067106094006,61,Other,0.46
29,2025-01-21 08:58:30,55.75089557775304,1.6952692270887475,3122.567522184509,11.55158335448095,79.06259256254359,sedan,highway,snowy,driver_6,aggressive,53.42048715559436,56,M,0.51
29,2025-01-21 08:58:40,54.97606411527664,-0.0614729729236276,3100.9883417455444,9.08501879662436,87.45071797941739,sedan,highway,snowy,driver_6,aggressive,66.52259754213314,57,F,0.51
29,2025-01-21 08:58:50,69.02345066062013,1.1301510619855846,3511.323463949737,12.307092254592543,85.35428798956241,sedan,highway,snowy,driver_6,aggressive,54.73506018088699,41,F,0.51
29,2025-01-21 08:59:00,69.96223375507165,2.291747850732631,3569.7205378721865,14.628894034829129,85.66421105856448,sedan,highway,snowy,driver_6,aggressive,44.28347267667859,28,F,0.74
29,2025-01-21 08:59:10,68.23051651280637,1.0445020823192366,3556.483608089772,11.97164499906271,85.12175894929983,sedan,highway,snowy,driver_6,aggressive,55.8341995902784,29,M,0.65
29,2025-01-21 08:59:20,55.41154304477699,1.31537289612739,3211.593796493602,11.0096685661311,83.92627679785774,sedan,highway,snowy,driver_6,aggressive,56.40379838710085,67,F,0.55
29,2025-01-21 08:59:30,56.08129112334856,2.031415906434008,3143.3708489196097,13.212574559575708,77.04819154097335,sedan,highway,snowy,driver_6,aggressive,48.41777134867855,35,M,0.4
29,2025-01-21 08:59:40,62.22322032241208,0.7258885246192786,3317.575797648316,10.34773071101552,86.8409451187429,sedan,highway,snowy,driver_6,aggressive,60.675095954872575,68,M,0.31
29,2025-01-21 08:59:50,75.09572866980908,2.623861412322142,3726.134319864727,14.908265828255322,77.94360037834731,sedan,highway,snowy,driver_6,aggressive,42.06416128187865,66,F,0.44
29,2025-01-21 09:00:00,58.2478087498335,-0.8414947093364584,3183.1559828094496,10.578293915397428,90.57885404781491,sedan,highway,snowy,driver_6,aggressive,59.63593862252284,60,F,0.37
29,2025-01-21 09:00:10,62.60785367601752,1.1947740056280671,3392.250174878821,11.666182789028158,78.1879878315596,sedan,highway,snowy,driver_6,aggressive,55.69376439380335,38,F,0.81
29,2025-01-21 09:00:20,64.3380117056843,0.0399894778121717,3343.065768339824,9.78242371009966,72.98150807627378,sedan,highway,snowy,driver_6,aggressive,65.23520519073982,62,F,0.37
29,2025-01-21 09:00:30,65.42671051007078,0.6461824737878189,3491.766247556105,11.028084240617064,77.80960675948232,sedan,highway,snowy,driver_6,aggressive,59.71291914982677,40,F,0.77
29,2025-01-21 09:00:40,63.42218682663942,-1.2850844946693505,3467.286051322619,11.629443693571712,70.68893336775577,sedan,highway,snowy,driver_6,aggressive,55.31569013950983,26,M,0.55
29,2025-01-21 09:00:50,57.5270706767508,0.0765995274749192,3207.274571112141,9.11901845325646,79.65266974193713,sedan,highway,snowy,driver_6,aggressive,66.37896545611248,32,M,0.35
29,2025-01-21 09:01:00,74.12002542443668,1.4245485997196692,3781.858618927826,12.36071409544638,73.69061278320757,sedan,highway,snowy,driver_6,aggressive,53.15582881050889,22,M,0.83
29,2025-01-21 09:01:10,71.93652150007199,1.1358417481081124,3626.429148925648,11.560081904668037,84.23361169385421,sedan,highway,snowy,driver_6,aggressive,56.20062745012336,27,F,0.68
30,2025-01-19 11:44:00,68.07727790069876,1.399220383620167,3506.634370147946,11.885600718413826,81.11229595552255,truck,city,rainy,driver_6,aggressive,54.23269664507151,36,M,0.45
30,2025-01-19 11:44:10,69.6550328067027,1.3227042433607157,3627.469071752107,11.916316175594089,81.44656937077765,truck,city,rainy,driver_6,aggressive,54.55384643200824,23,M,0.88
30,2025-01-19 11:44:20,67.1683571100794,-0.4225478259669863,3380.176768148233,10.15232947263276,82.89749864277603,truck,city,rainy,driver_6,aggressive,62.58260192489955,65,F,0.33
30,2025-01-19 11:44:30,64.45523707033573,2.8800066203218635,3406.5402545161505,14.213168082858012,80.56576534905118,truck,city,rainy,driver_6,aggressive,42.17363073267465,23,M,0.43
30,2025-01-19 11:44:40,65.49169752526437,-1.2120838223164894,3469.137892432298,11.516410539433087,82.198810707157,truck,city,rainy,driver_6,aggressive,55.906759809551374,47,M,0.79
30,2025-01-19 11:44:50,66.24241873974387,1.0568520797981689,3507.508802618979,10.772785487709656,76.57950273230118,truck,city,rainy,driver_6,aggressive,58.17016862558984,63,F,0.76
30,2025-01-19 11:45:00,59.41126277644368,1.3320239770120332,3311.980748835005,12.010279419308558,84.26969399078988,truck,city,rainy,driver_6,aggressive,54.31932127632271,60,M,0.49
30,2025-01-19 11:45:10,66.2905251237732,0.7490626526534312,3416.0364375496843,11.386341845952506,76.888956150874,truck,city,rainy,driver_6,aggressive,58.48200304482784,58,M,0.34
30,2025-01-19 11:45:20,71.86715715974506,-0.7549999686853526,3719.399868827484,11.236396955110887,81.46252355762398,truck,city,rainy,driver_6,aggressive,58.75220624635146,53,M,0.86
30,2025-01-19 11:45:30,57.92565432513373,0.1556825562438941,3181.4859870690066,9.153918892609385,84.90618259407024,truck,city,rainy,driver_6,aggressive,65.91374943356176,48,F,0.5
30,2025-01-19 11:45:40,47.11494504000229,2.6274859460990174,2900.4366577186915,13.62740081615498,77.60258031989669,truck,city,rainy,driver_6,aggressive,44.60776863719495,21,F,0.43
30,2025-01-19 11:45:50,56.94713475546366,2.908992399373429,3228.085778476737,14.96930150309336,81.0001405808399,truck,city,rainy,driver_6,aggressive,40.51643499694613,28,M,0.64
30,2025-01-19 11:46:00,55.97888406890412,3.3023959145245585,3174.359506541024,15.830361374784504,72.99383186853493,truck,city,rainy,driver_6,aggressive,36.82729767780821,57,F,0.89
30,2025-01-19 11:46:10,65.9444905754796,-0.3073831132379929,3538.4681152956427,9.543226572681885,75.66201170649931,truck,city,rainy,driver_6,aggressive,64.37663128844626,52,M,0.33
30,2025-01-19 11:46:20,72.0,0.1615890263292231,3658.734724244682,10.090737393072246,78.35766208858337,truck,city,rainy,driver_6,aggressive,64.0105800822094,68,F,0.8
30,2025-01-19 11:46:30,65.62818368440988,3.2782078505382004,3457.5139867384805,15.827956483452713,78.43014552592162,truck,city,rainy,driver_6,aggressive,36.95304778040358,63,M,0.67
30,2025-01-19 11:46:40,59.61078738137832,4.333774106035688,3273.483131227153,18.3402380838671,85.42696748699225,truck,city,rainy,driver_6,aggressive,26.650653302087363,57,F,0.58
30,2025-01-19 11:46:50,56.32280200118766,0.6244780954852946,3111.3957675295705,9.174497501917742,81.91451142062425,truck,city,rainy,driver_6,aggressive,63.52861451873804,24,F,0.78
30,2025-01-19 11:47:00,60.42131593064098,-2.363329273295516,3316.5833256822734,13.663598212233614,81.51111495245394,truck,city,rainy,driver_6,aggressive,45.85615720905519,50,F,0.93
30,2025-01-19 11:47:10,52.88539458962759,1.3781869594400449,3134.5035643616848,11.296333028999396,82.74114140142943,truck,city,rainy,driver_6,aggressive,55.516399144800985,26,M,0.45
30,2025-01-19 11:47:20,69.37573988009225,0.0999098895088565,3589.0881781457456,9.997422452520937,75.2801101405142,truck,city,rainy,driver_6,aggressive,64.50560564741384,66,M,0.39
30,2025-01-19 11:47:30,61.19811017320453,0.3930928683967988,3294.6827937929343,9.573438555623396,80.61319159942664,truck,city,rainy,driver_6,aggressive,63.88765854676922,39,F,0.89
30,2025-01-19 11:47:40,49.86148669304473,-0.9852648915846658,2963.6743821711134,9.763717420514997,74.45690696410992,truck,city,rainy,driver_6,aggressive,60.546240701046685,52,M,0.73
30,2025-01-19 11:47:50,62.7308870858836,4.12333054626382,3411.0701194807366,17.191105964018117,80.92927485849647,truck,city,rainy,driver_6,aggressive,30.001135340644662,29,F,0.58
30,2025-01-19 11:48:00,66.23634904155341,2.5121413187532,3490.850583079606,14.412948845954684,81.97956225553429,truck,city,rainy,driver_6,aggressive,43.61339571432463,32,F,0.67
30,2025-01-19 11:48:10,48.18325462585934,0.838475875985843,2956.7890862501704,10.95302896442936,77.35320934486106,truck,city,rainy,driver_6,aggressive,58.901562691212064,31,F,0.78
30,2025-01-19 11:48:20,57.0940127275003,0.8538734774875789,3247.927870529119,10.560858814113733,81.99153037006778,truck,city,rainy,driver_6,aggressive,59.60891498433463,66,M,0.8
30,2025-01-19 11:48:30,72.0,3.2638854039058565,3557.900084763457,15.75006703758148,78.48051057034986,truck,city,rainy,driver_6,aggressive,37.18043890530776,36,F,0.9
30,2025-01-19 11:48:40,64.00579743237041,1.7996913865793474,3342.021992267737,12.402269113068652,78.38789656548525,truck,city,rainy,driver_6,aggressive,51.19700484096596,21,F,0.58
30,2025-01-19 11:48:50,60.49918229862378,0.7992937560719384,3257.914085080567,10.382253623279178,82.5148802460901,truck,city,rainy,driver_6,aggressive,60.23902397308196,65,F,0.49
30,2025-01-19 11:49:00,66.41817020493156,1.0026037771287226,3468.7410809593,11.158596159813072,77.48098677764301,truck,city,rainy,driver_6,aggressive,57.66978879473024,41,M,0.72
30,2025-01-19 11:49:10,58.48352712922436,2.0731213210057438,3188.8593516516776,13.966300673479036,77.28420943073057,truck,city,rainy,driver_6,aggressive,46.70179204801322,50,M,0.57
30,2025-01-19 11:49:20,60.63787644549471,-0.1146523738172408,3346.0458981797374,9.4524347929721,79.10555653935798,truck,city,rainy,driver_6,aggressive,65.52186854496959,33,M,0.69
30,2025-01-19 11:49:30,42.59785927529084,4.260514774292386,2761.861822429958,16.890216175750314,73.44692657526022,truck,city,rainy,driver_6,aggressive,29.91699377703744,54,M,0.57
30,2025-01-19 11:49:40,49.4299093712693,1.6263150882906168,2958.7669279608194,11.697777375307952,74.06361247028562,truck,city,rainy,driver_6,aggressive,53.472869807931005,24,F,0.4
30,2025-01-19 11:49:50,57.72216203020217,-0.1666382787977849,3226.6479807168566,9.483163924379106,71.13713414683849,truck,city,rainy,driver_6,aggressive,65.20048075725286,48,F,0.61
30,2025-01-19 11:50:00,67.77857014663479,3.995557905874201,3559.464159837839,17.261002037041298,81.87643811312445,truck,city,rainy,driver_6,aggressive,30.500206396546403,58,M,0.75
30,2025-01-19 11:50:10,72.0,5.194012555047864,3609.015941091945,20.29967858750845,73.81178610389667,truck,city,rainy,driver_6,aggressive,18.43058004974378,51,F,0.82
30,2025-01-19 11:50:20,48.19494681868842,0.7837016033343892,3017.283862429786,10.587963820877617,84.103860084351,truck,city,rainy,driver_6,aggressive,59.90556434157283,47,M,0.62
30,2025-01-19 11:50:30,46.55368511285416,1.9779473679299764,2918.9873919221136,12.798652722401682,71.95086076620237,truck,city,rainy,driver_6,aggressive,49.51295771554675,25,M,0.41
30,2025-01-19 11:50:40,70.49094146400415,-0.0869329344485756,3685.829825021546,9.871994457563424,84.0750795824366,truck,city,rainy,driver_6,aggressive,64.82134641263028,45,M,0.57
30,2025-01-19 11:50:50,65.54394679069736,-1.4816209069449784,3500.3305503290267,12.407796008633364,88.3121746916682,truck,city,rainy,driver_6,aggressive,52.77630344800838,23,M,0.81
30,2025-01-19 11:51:00,64.25563938252697,0.1715131581135665,3477.5605618554227,8.677260567368686,81.72823968610041,truck,city,rainy,driver_6,aggressive,66.7879130746948,53,F,0.57
30,2025-01-19 11:51:10,48.38655831022016,1.860341207666876,2979.190434565917,12.810204592701684,81.25365331573276,truck,city,rainy,driver_6,aggressive,50.07788477626225,24,M,0.75
30,2025-01-19 11:51:20,71.98599940238887,2.47768634014826,3653.206045211484,13.325178473411226,81.88440409185476,truck,city,rainy,driver_6,aggressive,45.96121135243625,45,F,0.63
30,2025-01-19 11:51:30,30.79588042298216,2.958553377771785,2448.812751503554,13.78343890686124,86.02435996099192,truck,city,rainy,driver_6,aggressive,42.640355297418594,40,M,0.46
30,2025-01-19 11:51:40,59.47345210193672,-0.4359907546454458,3246.057320447279,9.884035127061818,81.2736903150875,truck,city,rainy,driver_6,aggressive,63.05197597264913,54,F,0.82
30,2025-01-19 11:51:50,68.38963015265709,0.4580496554015257,3543.248112700602,10.117157296507449,78.17030834725867,truck,city,rainy,driver_6,aggressive,62.47543712997748,46,M,0.35
30,2025-01-19 11:52:00,71.19067685493201,4.744440627864051,3655.0229701066746,19.175434631705915,85.67324932215303,truck,city,rainy,driver_6,aggressive,22.926927597267916,25,M,0.64
30,2025-01-19 11:52:10,58.50550129958832,0.0939333271403475,3141.789591657798,9.090139256964235,74.73675655005297,truck,city,rainy,driver_6,aggressive,66.35005485036979,55,M,0.44
30,2025-01-19 11:52:20,65.51714033138398,-2.227859351124517,3452.705682510074,13.459094406280112,84.99102490693122,truck,city,rainy,driver_6,aggressive,46.94251443181719,48,M,0.34
30,2025-01-19 11:52:30,58.60175873135986,2.0859705946677223,3341.0048130959085,13.03354931855026,83.37903987838088,truck,city,rainy,driver_6,aggressive,48.50304838956088,49,M,0.63
30,2025-01-19 11:52:40,67.82984896127104,3.433006041874437,3469.0224241287806,16.47899539656585,81.38569322382814,truck,city,rainy,driver_6,aggressive,34.87697899749611,29,F,0.62
30,2025-01-19 11:52:50,32.49766096348178,-1.0750780374329547,2545.9495536441877,9.73368924647687,84.04615976793782,truck,city,rainy,driver_6,aggressive,60.15723131988149,58,F,0.76
30,2025-01-19 11:53:00,64.62674392672814,1.6582518506244313,3442.838442062046,12.742043731283678,77.99142308375158,truck,city,rainy,driver_6,aggressive,51.22465328431049,26,F,0.78
30,2025-01-19 11:53:10,66.5651469817779,-0.0003283601359477,3486.1798331159266,9.302896854048267,76.86166429335465,truck,city,rainy,driver_6,aggressive,66.39256449122372,39,F,0.77
30,2025-01-19 11:53:20,68.82421343762228,0.997344685105324,3595.374959227145,12.016488892621584,74.78947212122569,truck,city,rainy,driver_6,aggressive,55.98029878923021,64,M,0.57
30,2025-01-19 11:53:30,72.0,3.596626672674141,3617.69630150906,17.405169122682235,81.86577800282532,truck,city,rainy,driver_6,aggressive,32.206528391264825,31,M,0.71
30,2025-01-19 11:53:40,72.0,1.316304712205386,3728.068140935231,11.814802549046092,78.77968174311093,truck,city,rainy,driver_6,aggressive,54.78887134088089,22,Other,0.68
30,2025-01-19 11:53:50,71.62478792393965,2.653541948814264,3661.777849542567,14.742871564373695,71.58636577549936,truck,city,rainy,driver_6,aggressive,42.24654712718129,67,F,0.57
30,2025-01-19 11:54:00,61.81784547525975,-1.014861407991998,3294.4554586662107,11.50752754142431,81.50181971407794,truck,city,rainy,driver_6,aggressive,56.91063787719139,64,F,0.69
30,2025-01-19 11:54:10,72.0,0.1251758499185106,3604.851329743714,9.534560688908217,78.00266655282837,truck,city,rainy,driver_6,aggressive,65.30499937259101,64,F,0.92
30,2025-01-19 11:54:20,72.0,2.1822242440168917,3713.950483768126,14.300946096733531,79.71958506787236,truck,city,rainy,driver_6,aggressive,45.48698658644848,29,M,0.43
30,2025-01-19 11:54:30,55.64136666409919,1.1107862633632877,3230.2416411061954,10.800344520247153,83.7962124212056,truck,city,rainy,driver_6,aggressive,57.84537964268925,41,M,0.89
